X,CH1,Start,Increment,
Sequence,Volt,-1.198000e+01,2.000000e-02
0,8.00e-03,
1,-2.40e-02,
2,-2.40e-02,
3,1.20e-02,
4,8.00e-03,
5,-2.40e-02,
6,1.20e-02,
7,-2.40e-02,
8,-2.40e-02,
9,1.20e-02,
10,-2.40e-02,
11,1.20e-02,
12,-2.40e-02,
13,1.20e-02,
14,-2.40e-02,
15,8.00e-03,
16,-2.40e-02,
17,1.20e-02,
18,1.20e-02,
19,-2.40e-02,
20,1.20e-02,
21,-2.40e-02,
22,1.20e-02,
23,-2.40e-02,
24,-2.40e-02,
25,1.20e-02,
26,-2.40e-02,
27,1.20e-02,
28,-2.40e-02,
29,1.20e-02,
30,-2.40e-02,
31,1.20e-02,
32,-2.40e-02,
33,1.20e-02,
34,1.20e-02,
35,-2.80e-02,
36,-2.40e-02,
37,1.20e-02,
38,1.20e-02,
39,-2.40e-02,
40,-2.40e-02,
41,1.20e-02,
42,-2.40e-02,
43,1.20e-02,
44,1.20e-02,
45,-2.40e-02,
46,1.20e-02,
47,-2.40e-02,
48,1.20e-02,
49,-2.40e-02,
50,-2.40e-02,
51,1.20e-02,
52,1.20e-02,
53,-2.40e-02,
54,-2.40e-02,
55,1.20e-02,
56,-2.40e-02,
57,1.20e-02,
58,-2.40e-02,
59,1.20e-02,
60,1.20e-02,
61,-2.40e-02,
62,-2.40e-02,
63,1.20e-02,
64,-2.40e-02,
65,1.20e-02,
66,-2.40e-02,
67,1.20e-02,
68,-2.00e-02,
69,1.20e-02,
70,8.00e-03,
71,-2.40e-02,
72,-2.40e-02,
73,1.20e-02,
74,-2.00e-02,
75,8.00e-03,
76,8.00e-03,
77,-2.00e-02,
78,-2.00e-02,
79,1.20e-02,
80,-2.40e-02,
81,8.00e-03,
82,-2.00e-02,
83,8.00e-03,
84,8.00e-03,
85,-2.40e-02,
86,8.00e-03,
87,-2.40e-02,
88,-2.00e-02,
89,8.00e-03,
90,8.00e-03,
91,-2.00e-02,
92,8.00e-03,
93,-2.40e-02,
94,8.00e-03,
95,-2.40e-02,
96,8.00e-03,
97,-2.40e-02,
98,8.00e-03,
99,-2.40e-02,
100,8.00e-03,
101,-2.40e-02,
102,8.00e-03,
103,-2.40e-02,
104,-2.40e-02,
105,1.20e-02,
106,8.00e-03,
107,-2.00e-02,
108,-2.00e-02,
109,8.00e-03,
110,8.00e-03,
111,-2.40e-02,
112,-2.40e-02,
113,1.20e-02,
114,8.00e-03,
115,-2.40e-02,
116,-2.00e-02,
117,1.20e-02,
118,8.00e-03,
119,-2.40e-02,
120,8.00e-03,
121,-2.40e-02,
122,8.00e-03,
123,-2.40e-02,
124,8.00e-03,
125,-2.00e-02,
126,-2.40e-02,
127,1.20e-02,
128,-2.00e-02,
129,1.20e-02,
130,8.00e-03,
131,-2.40e-02,
132,-2.40e-02,
133,1.20e-02,
134,8.00e-03,
135,-2.40e-02,
136,8.00e-03,
137,-2.40e-02,
138,-2.40e-02,
139,1.20e-02,
140,-2.40e-02,
141,1.20e-02,
142,-2.40e-02,
143,1.20e-02,
144,-2.40e-02,
145,1.20e-02,
146,-2.40e-02,
147,1.20e-02,
148,1.20e-02,
149,-2.40e-02,
150,-2.40e-02,
151,1.20e-02,
152,-2.40e-02,
153,1.20e-02,
154,-2.40e-02,
155,1.20e-02,
156,-2.40e-02,
157,1.20e-02,
158,1.20e-02,
159,-2.40e-02,
160,-2.40e-02,
161,1.20e-02,
162,-2.40e-02,
163,1.20e-02,
164,-2.40e-02,
165,1.20e-02,
166,-2.40e-02,
167,1.20e-02,
168,-2.40e-02,
169,1.20e-02,
170,1.20e-02,
171,-2.80e-02,
172,-2.80e-02,
173,1.20e-02,
174,-2.40e-02,
175,1.20e-02,
176,1.20e-02,
177,-2.80e-02,
178,1.20e-02,
179,-2.80e-02,
180,1.20e-02,
181,-2.80e-02,
182,-2.40e-02,
183,1.20e-02,
184,1.20e-02,
185,-2.80e-02,
186,1.20e-02,
187,-2.80e-02,
188,-2.40e-02,
189,1.20e-02,
190,-2.40e-02,
191,1.20e-02,
192,-2.40e-02,
193,1.20e-02,
194,1.20e-02,
195,-2.40e-02,
196,-2.40e-02,
197,1.20e-02,
198,-2.40e-02,
199,1.20e-02,
200,1.20e-02,
201,-2.40e-02,
202,-2.40e-02,
203,1.20e-02,
204,-2.40e-02,
205,1.20e-02,
206,-2.40e-02,
207,1.20e-02,
208,1.20e-02,
209,-2.40e-02,
210,-2.40e-02,
211,1.20e-02,
212,1.20e-02,
213,-2.40e-02,
214,-2.00e-02,
215,8.00e-03,
216,-2.00e-02,
217,8.00e-03,
218,8.00e-03,
219,-2.40e-02,
220,-2.40e-02,
221,1.20e-02,
222,-2.00e-02,
223,1.20e-02,
224,-2.40e-02,
225,1.20e-02,
226,-2.00e-02,
227,8.00e-03,
228,-2.00e-02,
229,8.00e-03,
230,8.00e-03,
231,-2.40e-02,
232,-2.40e-02,
233,8.00e-03,
234,8.00e-03,
235,-2.40e-02,
236,8.00e-03,
237,-2.40e-02,
238,-2.00e-02,
239,1.20e-02,
240,8.00e-03,
241,-2.40e-02,
242,8.00e-03,
243,-2.40e-02,
244,8.00e-03,
245,-2.40e-02,
246,8.00e-03,
247,-2.00e-02,
248,8.00e-03,
249,-2.40e-02,
250,8.00e-03,
251,-2.40e-02,
252,8.00e-03,
253,-2.40e-02,
254,8.00e-03,
255,-2.40e-02,
256,8.00e-03,
257,-2.40e-02,
258,-2.00e-02,
259,1.20e-02,
260,1.20e-02,
261,-2.40e-02,
262,8.00e-03,
263,-2.40e-02,
264,-2.40e-02,
265,1.20e-02,
266,-2.40e-02,
267,1.20e-02,
268,-2.00e-02,
269,1.20e-02,
270,8.00e-03,
271,-2.40e-02,
272,-2.40e-02,
273,1.20e-02,
274,-2.40e-02,
275,1.20e-02,
276,8.00e-03,
277,-2.40e-02,
278,-2.40e-02,
279,1.20e-02,
280,-2.40e-02,
281,1.20e-02,
282,-2.40e-02,
283,1.20e-02,
284,-2.40e-02,
285,1.20e-02,
286,-2.40e-02,
287,1.20e-02,
288,-2.40e-02,
289,1.20e-02,
290,-2.40e-02,
291,1.20e-02,
292,-2.40e-02,
293,1.20e-02,
294,-2.40e-02,
295,1.20e-02,
296,-2.40e-02,
297,1.20e-02,
298,-2.40e-02,
299,1.20e-02,
300,1.20e-02,
301,-2.40e-02,
302,-2.40e-02,
303,1.20e-02,
304,1.20e-02,
305,-2.40e-02,
306,-2.40e-02,
307,1.20e-02,
308,-2.40e-02,
309,1.20e-02,
310,1.20e-02,
311,-2.40e-02,
312,-2.40e-02,
313,1.20e-02,
314,-2.40e-02,
315,1.20e-02,
316,-2.40e-02,
317,1.20e-02,
318,1.20e-02,
319,-2.40e-02,
320,1.20e-02,
321,-2.80e-02,
