X,CH1,Start,Increment,
Sequence,Volt,-1.148000e+01,2.000000e-02
0,-1.00e-01,
1,1.00e-01,
2,-1.00e-01,
3,1.00e-01,
4,1.00e-01,
5,-1.00e-01,
6,1.00e-01,
7,-1.00e-01,
8,1.00e-01,
9,-1.00e-01,
10,1.00e-01,
11,-1.00e-01,
12,1.00e-01,
13,-1.00e-01,
14,1.00e-01,
15,-1.00e-01,
16,-1.00e-01,
17,1.00e-01,
18,1.00e-01,
19,-1.00e-01,
20,1.00e-01,
21,-1.00e-01,
22,1.00e-01,
23,-1.00e-01,
24,1.00e-01,
25,-1.00e-01,
26,1.00e-01,
27,-1.00e-01,
28,1.00e-01,
29,-1.00e-01,
30,-1.00e-01,
31,1.00e-01,
32,1.00e-01,
33,-1.00e-01,
34,1.00e-01,
35,-1.00e-01,
36,-8.00e-02,
37,1.00e-01,
38,1.00e-01,
39,-1.00e-01,
40,1.00e-01,
41,-1.00e-01,
42,-8.00e-02,
43,1.00e-01,
44,1.00e-01,
45,-1.00e-01,
46,1.00e-01,
47,-1.00e-01,
48,1.00e-01,
49,-1.00e-01,
50,1.00e-01,
51,-1.00e-01,
52,-8.00e-02,
53,1.00e-01,
54,-8.00e-02,
55,1.00e-01,
56,-8.00e-02,
57,1.00e-01,
58,-8.00e-02,
59,1.00e-01,
60,-8.00e-02,
61,1.00e-01,
62,1.00e-01,
63,-1.00e-01,
64,1.00e-01,
65,-1.00e-01,
66,-8.00e-02,
67,1.00e-01,
68,-8.00e-02,
69,1.00e-01,
70,1.00e-01,
71,-8.00e-02,
72,1.00e-01,
73,-1.00e-01,
74,-8.00e-02,
75,1.00e-01,
76,-8.00e-02,
77,1.00e-01,
78,-8.00e-02,
79,1.00e-01,
80,-8.00e-02,
81,1.00e-01,
82,-8.00e-02,
83,1.00e-01,
84,-8.00e-02,
85,1.00e-01,
86,1.00e-01,
87,-1.00e-01,
88,-8.00e-02,
89,1.00e-01,
90,1.00e-01,
91,-1.00e-01,
92,-8.00e-02,
93,1.00e-01,
94,8.00e-02,
95,-8.00e-02,
96,-1.00e-01,
97,1.00e-01,
98,-8.00e-02,
99,1.00e-01,
100,-1.00e-01,
101,8.00e-02,
102,-8.00e-02,
103,1.00e-01,
104,-8.00e-02,
105,1.00e-01,
106,1.00e-01,
107,-1.00e-01,
108,-8.00e-02,
109,1.00e-01,
110,1.00e-01,
111,-1.00e-01,
112,1.00e-01,
113,-1.00e-01,
114,-8.00e-02,
115,1.00e-01,
116,1.00e-01,
117,-1.00e-01,
118,1.00e-01,
119,-1.00e-01,
120,-8.00e-02,
121,1.00e-01,
122,1.00e-01,
123,-1.00e-01,
124,1.00e-01,
125,-1.00e-01,
126,1.00e-01,
127,-1.00e-01,
128,-1.00e-01,
129,1.00e-01,
130,1.00e-01,
131,-1.00e-01,
132,1.00e-01,
133,-1.00e-01,
134,-1.00e-01,
135,1.00e-01,
136,1.00e-01,
137,-1.00e-01,
138,1.00e-01,
139,-8.00e-02,
140,1.00e-01,
141,-1.00e-01,
142,1.00e-01,
143,-1.00e-01,
144,-8.00e-02,
145,1.00e-01,
146,1.00e-01,
147,-1.00e-01,
148,1.00e-01,
149,-8.00e-02,
150,1.00e-01,
151,-1.00e-01,
152,-1.00e-01,
153,1.00e-01,
154,1.00e-01,
155,-8.00e-02,
156,-8.00e-02,
157,1.00e-01,
158,1.00e-01,
159,-1.00e-01,
160,-1.00e-01,
161,1.00e-01,
162,-8.00e-02,
163,1.00e-01,
164,-8.00e-02,
165,1.00e-01,
166,-8.00e-02,
167,1.20e-01,
168,-1.00e-01,
169,1.00e-01,
170,-8.00e-02,
171,1.00e-01,
172,1.00e-01,
173,-1.00e-01,
174,-1.00e-01,
175,1.00e-01,
176,-8.00e-02,
177,1.00e-01,
178,-8.00e-02,
179,1.00e-01,
180,-8.00e-02,
181,1.00e-01,
182,-8.00e-02,
183,1.00e-01,
184,-8.00e-02,
185,1.00e-01,
186,-8.00e-02,
187,1.00e-01,
188,-1.00e-01,
189,1.00e-01,
190,-8.00e-02,
191,1.00e-01,
192,-8.00e-02,
193,1.00e-01,
194,-8.00e-02,
195,1.00e-01,
196,-8.00e-02,
197,1.00e-01,
198,-8.00e-02,
199,1.00e-01,
200,-8.00e-02,
201,1.00e-01,
202,-8.00e-02,
203,1.00e-01,
204,-8.00e-02,
205,1.00e-01,
206,1.00e-01,
207,-8.00e-02,
208,8.00e-02,
209,-1.00e-01,
210,1.00e-01,
211,-1.00e-01,
212,-8.00e-02,
213,1.00e-01,
214,1.00e-01,
215,-1.00e-01,
216,-8.00e-02,
217,1.00e-01,
218,-8.00e-02,
219,1.00e-01,
220,-8.00e-02,
221,1.00e-01,
222,-8.00e-02,
223,1.00e-01,
224,1.00e-01,
225,-1.00e-01,
226,1.00e-01,
227,-8.00e-02,
228,-1.00e-01,
229,1.00e-01,
230,1.00e-01,
231,-1.00e-01,
232,-1.00e-01,
233,1.00e-01,
234,1.00e-01,
235,-1.00e-01,
236,1.00e-01,
237,-1.00e-01,
238,1.00e-01,
239,-1.00e-01,
240,1.00e-01,
241,-1.00e-01,
242,1.00e-01,
243,-1.00e-01,
244,1.00e-01,
245,-1.00e-01,
246,1.00e-01,
247,-1.20e-01,
248,1.00e-01,
249,-1.00e-01,
250,1.00e-01,
251,-1.00e-01,
252,1.00e-01,
253,-1.00e-01,
254,1.00e-01,
255,-1.00e-01,
256,-1.00e-01,
